transaction_id,sender_id,receiver_id,amount,timestamp
TX03387,CENTRAL_DISPERSER_11,MULE_REC_80,700,09082023:093313
TX06413,USER_107,TECH_STORE_Y,1252,24072023:165549
TX09177,BIG_CORP_C,STAFF_30,5000,02032023:212038
TX00463,SENDER_FAN_41,CENTRAL_COLLECTOR_6,708,20052023:120526
TX01124,SENDER_FAN_28,CENTRAL_COLLECTOR_19,313,07082023:013846
TX04069,CENTRAL_DISPERSER_18,MULE_REC_62,196,25082023:153509
TX01237,SENDER_FAN_11,CENTRAL_COLLECTOR_22,547,01112023:224903
TX03191,CENTRAL_DISPERSER_9,MULE_REC_84,347,14112023:024133
TX09560,BIG_CORP_C,STAFF_13,5000,04072023:125408
TX00807,SENDER_FAN_83,CENTRAL_COLLECTOR_11,607,08122023:215806
TX08979,BIG_CORP_C,STAFF_32,5000,02012023:074917
TX07816,BIG_CORP_B,STAFF_69,5000,02012023:235918
TX07395,BIG_CORP_A,STAFF_48,5000,04092023:130653
TX00266,SENDER_FAN_20,CENTRAL_COLLECTOR_4,410,26012023:061302
TX06839,BIG_CORP_A,STAFF_92,5000,05032023:132052
TX09956,BIG_CORP_C,STAFF_09,5000,03112023:133609
TX05867,CENTRAL_DISPERSER_36,MULE_REC_60,385,05062023:093949
TX09545,BIG_CORP_C,STAFF_98,5000,05062023:075510
TX06048,CENTRAL_DISPERSER_38,MULE_REC_41,177,28072023:215648
TX05862,CENTRAL_DISPERSER_36,MULE_REC_55,150,26052023:001921
TX01102,SENDER_FAN_6,CENTRAL_COLLECTOR_19,885,20112023:201708
TX04519,CENTRAL_DISPERSER_23,MULE_REC_12,151,08082023:051417
TX07912,BIG_CORP_B,STAFF_65,5000,05022023:095317
TX05936,CENTRAL_DISPERSER_37,MULE_REC_29,986,28082023:022116
TX07047,BIG_CORP_A,STAFF_00,5000,03062023:052340
TX04917,CENTRAL_DISPERSER_27,MULE_REC_10,773,08072023:185848
TX08407,BIG_CORP_B,STAFF_60,5000,03072023:014344
TX09870,BIG_CORP_C,STAFF_23,5000,03102023:024441
TX09759,BIG_CORP_C,STAFF_12,5000,04092023:025705
TX04021,CENTRAL_DISPERSER_18,MULE_REC_14,782,28102023:130637
TX05595,CENTRAL_DISPERSER_33,MULE_REC_88,882,17102023:131357
TX05166,CENTRAL_DISPERSER_29,MULE_REC_59,958,19062023:163828
TX04543,CENTRAL_DISPERSER_23,MULE_REC_36,669,14122023:195020
TX06899,BIG_CORP_A,STAFF_52,5000,02042023:103134
TX09271,BIG_CORP_C,STAFF_24,5000,03042023:023805
TX07442,BIG_CORP_A,STAFF_95,5000,04092023:023255
TX08288,BIG_CORP_B,STAFF_41,5000,04062023:135425
TX01364,SENDER_FAN_43,CENTRAL_COLLECTOR_24,403,14062023:125002
TX08071,BIG_CORP_B,STAFF_24,5000,04042023:123046
TX05277,CENTRAL_DISPERSER_30,MULE_REC_70,727,03062023:182723
TX02624,CENTRAL_DISPERSER_4,MULE_REC_17,127,12062023:052742
TX08096,BIG_CORP_B,STAFF_49,5000,05042023:015326
TX06620,BIG_CORP_A,STAFF_73,5000,02012023:025544
TX07118,BIG_CORP_A,STAFF_71,5000,03062023:231938
TX05169,CENTRAL_DISPERSER_29,MULE_REC_62,271,27122023:080150
TX04694,CENTRAL_DISPERSER_24,MULE_REC_87,883,16032023:231359
TX06410,USER_970,TECH_STORE_Y,7262,17122023:223308
TX03974,CENTRAL_DISPERSER_17,MULE_REC_67,590,09022023:042834
TX00111,SENDER_FAN_43,CENTRAL_COLLECTOR_1,131,21122023:102924
TX04051,CENTRAL_DISPERSER_18,MULE_REC_44,388,21072023:145938
TX07852,BIG_CORP_B,STAFF_05,5000,02022023:170908
TX01503,SENDER_FAN_40,CENTRAL_COLLECTOR_27,285,14052023:011119
TX02726,CENTRAL_DISPERSER_5,MULE_REC_19,707,11062023:193205
TX03952,CENTRAL_DISPERSER_17,MULE_REC_45,187,03012023:064536
TX03581,CENTRAL_DISPERSER_13,MULE_REC_74,286,10072023:180837
TX01170,SENDER_FAN_38,CENTRAL_COLLECTOR_20,915,13022023:165304
TX07039,BIG_CORP_A,STAFF_92,5000,03052023:030224
TX08294,BIG_CORP_B,STAFF_47,5000,02062023:180123
TX00801,SENDER_FAN_77,CENTRAL_COLLECTOR_11,694,26022023:023353
TX08296,BIG_CORP_B,STAFF_49,5000,04062023:215543
TX09330,BIG_CORP_C,STAFF_83,5000,05042023:185512
TX10143,BIG_CORP_C,STAFF_96,5000,03122023:035751
TX00459,SENDER_FAN_37,CENTRAL_COLLECTOR_6,236,09052023:133640
TX00382,SENDER_FAN_60,CENTRAL_COLLECTOR_5,951,13092023:151638
TX09971,BIG_CORP_C,STAFF_24,5000,05112023:233816
TX09282,BIG_CORP_C,STAFF_35,5000,04042023:210506
TX05869,CENTRAL_DISPERSER_36,MULE_REC_62,940,19092023:214103
TX06771,BIG_CORP_A,STAFF_24,5000,04032023:013758
TX01773,SENDER_FAN_48,CENTRAL_COLLECTOR_33,713,21022023:230858
TX02099,SENDER_FAN_44,CENTRAL_COLLECTOR_38,336,17012023:214632
TX05217,CENTRAL_DISPERSER_30,MULE_REC_10,552,14032023:234728
TX06099,CENTRAL_DISPERSER_38,MULE_REC_92,849,04022023:143947
TX03993,CENTRAL_DISPERSER_17,MULE_REC_86,170,07012023:154514
TX02612,CENTRAL_DISPERSER_4,MULE_REC_5,349,19102023:232044
TX02262,CENTRAL_DISPERSER_0,MULE_REC_55,811,22102023:180123
TX07583,BIG_CORP_A,STAFF_36,5000,02112023:134503
TX07747,BIG_CORP_B,STAFF_00,5000,02012023:140819
TX04095,CENTRAL_DISPERSER_18,MULE_REC_88,950,13072023:213531
TX04898,CENTRAL_DISPERSER_26,MULE_REC_91,847,21042023:152714
TX05985,CENTRAL_DISPERSER_37,MULE_REC_78,880,15062023:030835
TX01470,SENDER_FAN_7,CENTRAL_COLLECTOR_27,731,11042023:050744
TX00404,SENDER_FAN_82,CENTRAL_COLLECTOR_5,169,05092023:021856
TX00411,SENDER_FAN_89,CENTRAL_COLLECTOR_5,656,01062023:121017
TX06597,BIG_CORP_A,STAFF_50,5000,03012023:043953
TX08992,BIG_CORP_C,STAFF_45,5000,02012023:083638
TX09488,BIG_CORP_C,STAFF_41,5000,03062023:151852
TX09008,BIG_CORP_C,STAFF_61,5000,03012023:090736
TX01940,SENDER_FAN_22,CENTRAL_COLLECTOR_36,267,14032023:120731
TX07502,BIG_CORP_A,STAFF_55,5000,02102023:131827
TX07260,BIG_CORP_A,STAFF_13,5000,04082023:225721
TX06271,USER_645,GLOBAL_RETAIL_X,1350,09012023:084612
TX07410,BIG_CORP_A,STAFF_63,5000,04092023:120224
TX08291,BIG_CORP_B,STAFF_44,5000,03062023:145641
TX03935,CENTRAL_DISPERSER_17,MULE_REC_28,639,09012023:075623
TX02747,CENTRAL_DISPERSER_5,MULE_REC_40,257,21112023:131023
TX00025,NODE_L4_2,NODE_L4_3,10813,22052023:005240
TX06243,UNKNOWN_ORIGIN,SHELL_ACC_18,8480,21092023:150403
TX09038,BIG_CORP_C,STAFF_91,5000,03012023:224435
TX03522,CENTRAL_DISPERSER_13,MULE_REC_15,548,08092023:135849
TX06075,CENTRAL_DISPERSER_38,MULE_REC_68,647,09012023:172456
TX05034,CENTRAL_DISPERSER_28,MULE_REC_27,899,28072023:095258
TX00952,SENDER_FAN_24,CENTRAL_COLLECTOR_15,252,18052023:211307
TX09641,BIG_CORP_C,STAFF_94,5000,03072023:175334
TX07793,BIG_CORP_B,STAFF_46,5000,02012023:030428
TX05108,CENTRAL_DISPERSER_29,MULE_REC_1,279,16102023:041019
TX07286,BIG_CORP_A,STAFF_39,5000,04082023:214724
TX07525,BIG_CORP_A,STAFF_78,5000,04102023:035623
TX09329,BIG_CORP_C,STAFF_82,5000,03042023:030439
TX08273,BIG_CORP_B,STAFF_26,5000,02062023:061202
TX01517,SENDER_FAN_8,CENTRAL_COLLECTOR_28,882,24072023:233128
TX00516,SENDER_FAN_31,CENTRAL_COLLECTOR_7,795,21112023:163935
TX03979,CENTRAL_DISPERSER_17,MULE_REC_72,563,12122023:212429
TX09024,BIG_CORP_C,STAFF_77,5000,05012023:115856
TX07726,BIG_CORP_A,STAFF_79,5000,02122023:090124
TX04345,CENTRAL_DISPERSER_21,MULE_REC_38,796,18012023:142607
TX02226,CENTRAL_DISPERSER_0,MULE_REC_19,925,24102023:022039
TX06662,BIG_CORP_A,STAFF_15,5000,03022023:010609
TX09347,BIG_CORP_C,STAFF_00,5000,05052023:060631
TX03990,CENTRAL_DISPERSER_17,MULE_REC_83,542,17072023:232837
TX06057,CENTRAL_DISPERSER_38,MULE_REC_50,495,24012023:172110
TX00973,SENDER_FAN_10,CENTRAL_COLLECTOR_16,531,01122023:213857
TX05463,CENTRAL_DISPERSER_32,MULE_REC_56,998,01122023:210700
TX09906,BIG_CORP_C,STAFF_59,5000,04102023:055209
TX07159,BIG_CORP_A,STAFF_12,5000,04072023:120854
TX08628,BIG_CORP_B,STAFF_81,5000,02092023:091126
TX08160,BIG_CORP_B,STAFF_13,5000,04052023:014913
TX09236,BIG_CORP_C,STAFF_89,5000,05032023:105810
TX00626,SENDER_FAN_54,CENTRAL_COLLECTOR_8,644,25112023:171845
TX07848,BIG_CORP_B,STAFF_01,5000,03022023:062816
TX07133,BIG_CORP_A,STAFF_86,5000,05062023:102201
TX04754,CENTRAL_DISPERSER_25,MULE_REC_47,782,24042023:194730
TX08187,BIG_CORP_B,STAFF_40,5000,05052023:045403
TX02852,CENTRAL_DISPERSER_6,MULE_REC_45,349,10112023:072041
TX04704,CENTRAL_DISPERSER_24,MULE_REC_97,657,12102023:034543
TX05929,CENTRAL_DISPERSER_37,MULE_REC_22,851,23072023:155912
TX08032,BIG_CORP_B,STAFF_85,5000,05032023:145507
TX09876,BIG_CORP_C,STAFF_29,5000,02102023:185023
TX06579,BIG_CORP_A,STAFF_32,5000,05012023:093039
TX10142,BIG_CORP_C,STAFF_95,5000,05122023:071539
TX05083,CENTRAL_DISPERSER_28,MULE_REC_76,908,28092023:195732
TX09770,BIG_CORP_C,STAFF_23,5000,02092023:025636
TX00880,SENDER_FAN_56,CENTRAL_COLLECTOR_12,488,05122023:083412
TX08943,BIG_CORP_B,STAFF_96,5000,05122023:054040
TX04812,CENTRAL_DISPERSER_26,MULE_REC_5,893,04112023:133146
TX04317,CENTRAL_DISPERSER_21,MULE_REC_10,115,24072023:084513
TX05803,CENTRAL_DISPERSER_35,MULE_REC_96,860,14112023:003333
TX05498,CENTRAL_DISPERSER_32,MULE_REC_91,291,24082023:224438
TX09175,BIG_CORP_C,STAFF_28,5000,02032023:190007
TX00693,SENDER_FAN_7,CENTRAL_COLLECTOR_10,866,16072023:152640
TX03088,CENTRAL_DISPERSER_8,MULE_REC_81,865,13072023:142024
TX03107,CENTRAL_DISPERSER_9,MULE_REC_0,671,01032023:040120
TX06865,BIG_CORP_A,STAFF_18,5000,04042023:020811
TX05315,CENTRAL_DISPERSER_31,MULE_REC_8,936,23072023:201646
TX06070,CENTRAL_DISPERSER_38,MULE_REC_63,626,23012023:170046
TX00471,SENDER_FAN_49,CENTRAL_COLLECTOR_6,603,08042023:154341
TX04456,CENTRAL_DISPERSER_22,MULE_REC_49,498,25032023:004906
TX00726,SENDER_FAN_2,CENTRAL_COLLECTOR_11,625,18122023:022817
TX00457,SENDER_FAN_35,CENTRAL_COLLECTOR_6,453,04032023:214507
TX00250,SENDER_FAN_4,CENTRAL_COLLECTOR_4,132,14082023:225745
TX07797,BIG_CORP_B,STAFF_50,5000,03012023:131825
TX06726,BIG_CORP_A,STAFF_79,5000,03022023:073052
TX01286,SENDER_FAN_6,CENTRAL_COLLECTOR_23,965,16072023:154606
TX08976,BIG_CORP_C,STAFF_29,5000,04012023:153058
TX04842,CENTRAL_DISPERSER_26,MULE_REC_35,903,26052023:192234
TX03976,CENTRAL_DISPERSER_17,MULE_REC_69,592,15032023:185231
TX04204,CENTRAL_DISPERSER_19,MULE_REC_97,373,17082023:214531
TX08155,BIG_CORP_B,STAFF_08,5000,04052023:174225
TX02134,SENDER_FAN_79,CENTRAL_COLLECTOR_38,542,21122023:023229
TX05376,CENTRAL_DISPERSER_31,MULE_REC_69,474,22032023:233534
TX06309,USER_586,GLOBAL_RETAIL_X,11253,21032023:231531
TX08347,BIG_CORP_B,STAFF_00,5000,03072023:155616
TX08956,BIG_CORP_C,STAFF_09,5000,03012023:111226
TX06972,BIG_CORP_A,STAFF_25,5000,02052023:135507
TX04595,CENTRAL_DISPERSER_23,MULE_REC_88,600,16062023:104535
TX05709,CENTRAL_DISPERSER_35,MULE_REC_2,543,20122023:120622
TX04075,CENTRAL_DISPERSER_18,MULE_REC_68,406,01082023:050554
TX04540,CENTRAL_DISPERSER_23,MULE_REC_33,845,24062023:182341
TX01054,SENDER_FAN_43,CENTRAL_COLLECTOR_18,756,06122023:135928
TX00520,SENDER_FAN_35,CENTRAL_COLLECTOR_7,392,16112023:092905
TX00138,SENDER_FAN_70,CENTRAL_COLLECTOR_1,346,05032023:045705
TX07380,BIG_CORP_A,STAFF_33,5000,04092023:035548
TX00946,SENDER_FAN_18,CENTRAL_COLLECTOR_15,502,11102023:224608
TX04472,CENTRAL_DISPERSER_22,MULE_REC_65,756,24022023:175540
TX08880,BIG_CORP_B,STAFF_33,5000,05122023:112803
TX08509,BIG_CORP_B,STAFF_62,5000,04082023:193903
TX00826,SENDER_FAN_2,CENTRAL_COLLECTOR_12,269,27032023:155256
TX09158,BIG_CORP_C,STAFF_11,5000,02032023:034735
TX06749,BIG_CORP_A,STAFF_02,5000,03032023:141008
TX03577,CENTRAL_DISPERSER_13,MULE_REC_70,802,23102023:102825
TX04346,CENTRAL_DISPERSER_21,MULE_REC_39,861,20122023:193803
TX09666,BIG_CORP_C,STAFF_19,5000,05082023:140222
TX08737,BIG_CORP_B,STAFF_90,5000,02102023:233646
TX07828,BIG_CORP_B,STAFF_81,5000,04012023:093150
TX04484,CENTRAL_DISPERSER_22,MULE_REC_77,579,26122023:150506
TX00293,SENDER_FAN_47,CENTRAL_COLLECTOR_4,265,20072023:110802
TX01791,SENDER_FAN_66,CENTRAL_COLLECTOR_33,760,01022023:052801
TX07408,BIG_CORP_A,STAFF_61,5000,05092023:032603
TX05793,CENTRAL_DISPERSER_35,MULE_REC_86,125,10122023:183511
TX08676,BIG_CORP_B,STAFF_29,5000,04102023:121516
TX04755,CENTRAL_DISPERSER_25,MULE_REC_48,567,12042023:130749
TX06971,BIG_CORP_A,STAFF_24,5000,04052023:015641
TX04066,CENTRAL_DISPERSER_18,MULE_REC_59,668,11032023:171633
TX09124,BIG_CORP_C,STAFF_77,5000,03022023:140116
TX06983,BIG_CORP_A,STAFF_36,5000,04052023:124155
TX09414,BIG_CORP_C,STAFF_67,5000,02052023:163937
TX05939,CENTRAL_DISPERSER_37,MULE_REC_32,812,03112023:130902
TX03296,CENTRAL_DISPERSER_10,MULE_REC_89,913,04052023:031854
TX08021,BIG_CORP_B,STAFF_74,5000,05032023:131216
TX04428,CENTRAL_DISPERSER_22,MULE_REC_21,715,23092023:155659
TX04921,CENTRAL_DISPERSER_27,MULE_REC_14,559,20072023:080615
TX07654,BIG_CORP_A,STAFF_07,5000,02122023:030856
TX06344,USER_540,GLOBAL_RETAIL_X,8751,09072023:085900
TX07002,BIG_CORP_A,STAFF_55,5000,02052023:221807
TX01306,SENDER_FAN_26,CENTRAL_COLLECTOR_23,464,27022023:112722
TX00272,SENDER_FAN_26,CENTRAL_COLLECTOR_4,917,06062023:020944
TX07930,BIG_CORP_B,STAFF_83,5000,02022023:203057
TX08886,BIG_CORP_B,STAFF_39,5000,02122023:192245
TX04678,CENTRAL_DISPERSER_24,MULE_REC_71,657,11092023:083613
TX05246,CENTRAL_DISPERSER_30,MULE_REC_39,743,08082023:092408
TX00812,SENDER_FAN_88,CENTRAL_COLLECTOR_11,309,22072023:032338
TX00209,SENDER_FAN_3,CENTRAL_COLLECTOR_3,675,05082023:004642
TX07827,BIG_CORP_B,STAFF_80,5000,02012023:052718
TX07757,BIG_CORP_B,STAFF_10,5000,05012023:224212
TX00484,SENDER_FAN_62,CENTRAL_COLLECTOR_6,662,01022023:111657
TX06979,BIG_CORP_A,STAFF_32,5000,03052023:225629
TX08910,BIG_CORP_B,STAFF_63,5000,03122023:090056
TX02609,CENTRAL_DISPERSER_4,MULE_REC_2,645,11052023:001543
TX00838,SENDER_FAN_14,CENTRAL_COLLECTOR_12,205,07012023:102211
TX02829,CENTRAL_DISPERSER_6,MULE_REC_22,253,02052023:230021
TX05452,CENTRAL_DISPERSER_32,MULE_REC_45,974,28112023:190444
TX08527,BIG_CORP_B,STAFF_80,5000,05082023:140401
TX06245,UNKNOWN_ORIGIN,SHELL_ACC_19,8760,04052023:092026
TX07859,BIG_CORP_B,STAFF_12,5000,04022023:173741
TX07978,BIG_CORP_B,STAFF_31,5000,02032023:133535
TX04278,CENTRAL_DISPERSER_20,MULE_REC_71,876,16112023:074223
TX08044,BIG_CORP_B,STAFF_97,5000,02032023:032844
TX08830,BIG_CORP_B,STAFF_83,5000,05112023:020629
TX03332,CENTRAL_DISPERSER_11,MULE_REC_25,724,15082023:224549
TX01021,SENDER_FAN_10,CENTRAL_COLLECTOR_18,295,18052023:113742
TX07287,BIG_CORP_A,STAFF_40,5000,05082023:022219
TX06135,CENTRAL_DISPERSER_39,MULE_REC_28,1000,24022023:144539
TX08758,BIG_CORP_B,STAFF_11,5000,04112023:090953
TX10074,BIG_CORP_C,STAFF_27,5000,02122023:015624
TX07750,BIG_CORP_B,STAFF_03,5000,04012023:130758
TX05268,CENTRAL_DISPERSER_30,MULE_REC_61,657,21122023:105432
TX05610,CENTRAL_DISPERSER_34,MULE_REC_3,709,22012023:014512
TX00468,SENDER_FAN_46,CENTRAL_COLLECTOR_6,520,17042023:095925
TX01781,SENDER_FAN_56,CENTRAL_COLLECTOR_33,688,18122023:044101
TX04653,CENTRAL_DISPERSER_24,MULE_REC_46,707,20072023:131205
TX06287,USER_790,GLOBAL_RETAIL_X,16348,11042023:063410
TX08551,BIG_CORP_B,STAFF_04,5000,03092023:050556
TX07018,BIG_CORP_A,STAFF_71,5000,05052023:233637
TX04791,CENTRAL_DISPERSER_25,MULE_REC_84,384,01122023:215420
TX09354,BIG_CORP_C,STAFF_07,5000,05052023:220249
TX03303,CENTRAL_DISPERSER_10,MULE_REC_96,618,28112023:213253
TX03808,CENTRAL_DISPERSER_16,MULE_REC_1,936,06062023:064126
TX00747,SENDER_FAN_23,CENTRAL_COLLECTOR_11,477,11072023:073249
TX08320,BIG_CORP_B,STAFF_73,5000,05062023:054800
TX02333,CENTRAL_DISPERSER_1,MULE_REC_26,890,21022023:135221
TX08641,BIG_CORP_B,STAFF_94,5000,03092023:011102
TX10096,BIG_CORP_C,STAFF_49,5000,04122023:224332
TX08003,BIG_CORP_B,STAFF_56,5000,03032023:133836
TX01966,SENDER_FAN_48,CENTRAL_COLLECTOR_36,662,12052023:035240
TX02964,CENTRAL_DISPERSER_7,MULE_REC_57,265,12072023:213948
TX00627,SENDER_FAN_55,CENTRAL_COLLECTOR_8,586,01052023:194745
TX05703,CENTRAL_DISPERSER_34,MULE_REC_96,565,25022023:141036
TX07644,BIG_CORP_A,STAFF_97,5000,04112023:231406
TX03796,CENTRAL_DISPERSER_15,MULE_REC_89,556,02022023:001014
TX05334,CENTRAL_DISPERSER_31,MULE_REC_27,134,25092023:014045
TX00216,SENDER_FAN_10,CENTRAL_COLLECTOR_3,931,03112023:143112
TX07857,BIG_CORP_B,STAFF_10,5000,05022023:091903
TX06341,USER_513,GLOBAL_RETAIL_X,17184,04012023:223051
TX08090,BIG_CORP_B,STAFF_43,5000,03042023:171246
TX06107,CENTRAL_DISPERSER_39,MULE_REC_0,444,16022023:125049
TX01173,SENDER_FAN_41,CENTRAL_COLLECTOR_20,432,27072023:043322
TX08087,BIG_CORP_B,STAFF_40,5000,04042023:200632
TX01571,SENDER_FAN_11,CENTRAL_COLLECTOR_30,857,17042023:151316
TX02919,CENTRAL_DISPERSER_7,MULE_REC_12,389,16032023:021518
TX00999,SENDER_FAN_2,CENTRAL_COLLECTOR_17,474,12052023:074631
TX08968,BIG_CORP_C,STAFF_21,5000,02012023:131625
TX03811,CENTRAL_DISPERSER_16,MULE_REC_4,503,27092023:182218
TX09249,BIG_CORP_C,STAFF_02,5000,03042023:031511
TX01513,SENDER_FAN_4,CENTRAL_COLLECTOR_28,907,24062023:143508
TX09861,BIG_CORP_C,STAFF_14,5000,02102023:165951
TX09152,BIG_CORP_C,STAFF_05,5000,05032023:155406
TX01931,SENDER_FAN_13,CENTRAL_COLLECTOR_36,455,16052023:145024
TX02024,SENDER_FAN_51,CENTRAL_COLLECTOR_37,865,02012023:223434
TX06684,BIG_CORP_A,STAFF_37,5000,02022023:205215
TX00268,SENDER_FAN_22,CENTRAL_COLLECTOR_4,222,21072023:133511
TX07505,BIG_CORP_A,STAFF_58,5000,05102023:220646
TX00461,SENDER_FAN_39,CENTRAL_COLLECTOR_6,562,15102023:132152
TX02376,CENTRAL_DISPERSER_1,MULE_REC_69,617,24052023:112623
TX05076,CENTRAL_DISPERSER_28,MULE_REC_69,716,23012023:055734
TX02176,SENDER_FAN_25,CENTRAL_COLLECTOR_39,960,09032023:231943
TX04912,CENTRAL_DISPERSER_27,MULE_REC_5,630,28092023:184423
TX09142,BIG_CORP_C,STAFF_95,5000,03022023:040016
TX02849,CENTRAL_DISPERSER_6,MULE_REC_42,947,16072023:195501
TX08454,BIG_CORP_B,STAFF_07,5000,02082023:092954
TX08640,BIG_CORP_B,STAFF_93,5000,03092023:133620
TX07311,BIG_CORP_A,STAFF_64,5000,03082023:130846
TX07854,BIG_CORP_B,STAFF_07,5000,02022023:150752
TX09326,BIG_CORP_C,STAFF_79,5000,04042023:234216
TX07385,BIG_CORP_A,STAFF_38,5000,02092023:132343
TX09755,BIG_CORP_C,STAFF_08,5000,05092023:043003
TX00215,SENDER_FAN_9,CENTRAL_COLLECTOR_3,314,05062023:120519
TX03620,CENTRAL_DISPERSER_14,MULE_REC_13,467,02042023:234422
TX03591,CENTRAL_DISPERSER_13,MULE_REC_84,138,07072023:012728
TX09113,BIG_CORP_C,STAFF_66,5000,04022023:041951
TX08997,BIG_CORP_C,STAFF_50,5000,05012023:062238
TX02315,CENTRAL_DISPERSER_1,MULE_REC_8,305,16052023:062716
TX01782,SENDER_FAN_57,CENTRAL_COLLECTOR_33,546,04032023:074713
TX04008,CENTRAL_DISPERSER_18,MULE_REC_1,400,02122023:201639
TX09421,BIG_CORP_C,STAFF_74,5000,04052023:111603
TX01819,SENDER_FAN_15,CENTRAL_COLLECTOR_34,419,06032023:025953
TX07266,BIG_CORP_A,STAFF_19,5000,02082023:080429
TX03948,CENTRAL_DISPERSER_17,MULE_REC_41,952,07112023:123934
TX02858,CENTRAL_DISPERSER_6,MULE_REC_51,859,02102023:013622
TX05695,CENTRAL_DISPERSER_34,MULE_REC_88,393,01052023:022924
TX08173,BIG_CORP_B,STAFF_26,5000,03052023:090218
TX00603,SENDER_FAN_31,CENTRAL_COLLECTOR_8,774,12092023:155503
TX03033,CENTRAL_DISPERSER_8,MULE_REC_26,487,01032023:160302
TX07375,BIG_CORP_A,STAFF_28,5000,05092023:051133
TX00682,SENDER_FAN_48,CENTRAL_COLLECTOR_9,438,24042023:130447
TX02443,CENTRAL_DISPERSER_2,MULE_REC_36,608,12102023:002341
TX05502,CENTRAL_DISPERSER_32,MULE_REC_95,528,18112023:015136
TX00928,SENDER_FAN_0,CENTRAL_COLLECTOR_15,672,16112023:113902
TX02837,CENTRAL_DISPERSER_6,MULE_REC_30,620,15052023:032428
TX07227,BIG_CORP_A,STAFF_80,5000,03072023:191721
TX09669,BIG_CORP_C,STAFF_22,5000,04082023:164244
TX07753,BIG_CORP_B,STAFF_06,5000,03012023:111944
TX01105,SENDER_FAN_9,CENTRAL_COLLECTOR_19,334,05032023:054831
TX04107,CENTRAL_DISPERSER_19,MULE_REC_0,144,21062023:173019
TX00586,SENDER_FAN_14,CENTRAL_COLLECTOR_8,484,12122023:100316
TX08710,BIG_CORP_B,STAFF_63,5000,03102023:101005
TX03551,CENTRAL_DISPERSER_13,MULE_REC_44,349,24042023:044713
TX01548,SENDER_FAN_7,CENTRAL_COLLECTOR_29,728,19022023:061227
TX04573,CENTRAL_DISPERSER_23,MULE_REC_66,272,16082023:181253
TX04495,CENTRAL_DISPERSER_22,MULE_REC_88,500,06012023:223044
TX00820,SENDER_FAN_96,CENTRAL_COLLECTOR_11,890,26112023:013928
TX03595,CENTRAL_DISPERSER_13,MULE_REC_88,693,28012023:083718
TX07520,BIG_CORP_A,STAFF_73,5000,05102023:211918
TX02237,CENTRAL_DISPERSER_0,MULE_REC_30,154,17072023:105657
TX02296,CENTRAL_DISPERSER_0,MULE_REC_89,629,20042023:163331
TX00021,NODE_L3_6,NODE_L3_7,6603,17022023:034247
TX06141,CENTRAL_DISPERSER_39,MULE_REC_34,651,14042023:111918
TX03938,CENTRAL_DISPERSER_17,MULE_REC_31,734,04102023:102959
TX07683,BIG_CORP_A,STAFF_36,5000,04122023:121128
TX05838,CENTRAL_DISPERSER_36,MULE_REC_31,791,05102023:222958
TX02860,CENTRAL_DISPERSER_6,MULE_REC_53,633,07092023:212428
TX07372,BIG_CORP_A,STAFF_25,5000,02092023:224836
TX01565,SENDER_FAN_5,CENTRAL_COLLECTOR_30,833,01032023:213513
TX07400,BIG_CORP_A,STAFF_53,5000,02092023:174308
TX02150,SENDER_FAN_95,CENTRAL_COLLECTOR_38,646,17122023:071932
TX06400,USER_467,TECH_STORE_Y,14446,28052023:155057
TX06375,USER_712,TECH_STORE_Y,13831,27022023:153043
TX05639,CENTRAL_DISPERSER_34,MULE_REC_32,234,26042023:052118
TX02181,SENDER_FAN_30,CENTRAL_COLLECTOR_39,787,20042023:055416
TX08211,BIG_CORP_B,STAFF_64,5000,03052023:184458
TX09977,BIG_CORP_C,STAFF_30,5000,03112023:052126
TX03025,CENTRAL_DISPERSER_8,MULE_REC_18,654,05112023:000010
TX03886,CENTRAL_DISPERSER_16,MULE_REC_79,649,27052023:010523
TX03992,CENTRAL_DISPERSER_17,MULE_REC_85,482,22072023:075018
TX00660,SENDER_FAN_26,CENTRAL_COLLECTOR_9,459,18032023:164535
TX10019,BIG_CORP_C,STAFF_72,5000,02112023:121135
TX01886,SENDER_FAN_30,CENTRAL_COLLECTOR_35,779,15122023:011458
TX03721,CENTRAL_DISPERSER_15,MULE_REC_14,468,03082023:223800
TX01003,SENDER_FAN_6,CENTRAL_COLLECTOR_17,947,01052023:100915
TX05021,CENTRAL_DISPERSER_28,MULE_REC_14,443,08042023:052852
TX02841,CENTRAL_DISPERSER_6,MULE_REC_34,779,12122023:075433
TX07079,BIG_CORP_A,STAFF_32,5000,05062023:094947
TX00723,SENDER_FAN_37,CENTRAL_COLLECTOR_10,455,05062023:150245
TX00299,SENDER_FAN_53,CENTRAL_COLLECTOR_4,820,23012023:010511
TX03474,CENTRAL_DISPERSER_12,MULE_REC_67,242,27072023:200715
TX07121,BIG_CORP_A,STAFF_74,5000,02062023:001441
TX03743,CENTRAL_DISPERSER_15,MULE_REC_36,317,28082023:021129
TX09618,BIG_CORP_C,STAFF_71,5000,02072023:104808
TX08537,BIG_CORP_B,STAFF_90,5000,05082023:124438
TX01775,SENDER_FAN_50,CENTRAL_COLLECTOR_33,310,22052023:043215
TX05535,CENTRAL_DISPERSER_33,MULE_REC_28,415,24032023:175933
TX07376,BIG_CORP_A,STAFF_29,5000,03092023:051656
TX06093,CENTRAL_DISPERSER_38,MULE_REC_86,203,16112023:190225
